,pdays,emp.var.rate,euribor3m,nr.employed,previous,poutcome_nonexistent,poutcome_success,contact_telephone,y,y_pred
26422,999.0,-0.1,4.0760000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
31921,999.0,-1.8,1.327,5099.1,0.0,1.0,0.0,0.0,0.0,
36565,999.0,-2.9,1.26,5076.2,0.0,1.0,0.0,0.0,0.0,
11132,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
17592,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
28442,999.0,-1.8,1.423,5099.1,0.0,1.0,0.0,0.0,0.0,
22837,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
13226,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
30027,999.0,-1.8,1.405,5099.1,2.0,0.0,0.0,0.0,1.0,
39646,3.0,-1.8,0.682,5008.7,4.0,0.0,1.0,0.0,1.0,
14830,999.0,1.4,4.957,5228.1,0.0,1.0,0.0,0.0,0.0,
24109,999.0,-0.1,4.245,5195.8,0.0,1.0,0.0,1.0,0.0,
38836,999.0,-3.4,0.7140000000000001,5017.5,0.0,1.0,0.0,0.0,0.0,
24275,999.0,-0.1,4.191,5195.8,0.0,1.0,0.0,0.0,0.0,
20062,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
4255,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
27021,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,1.0,0.0,
38180,999.0,-3.4,0.752,5017.5,0.0,1.0,0.0,0.0,0.0,
3464,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,False
30336,2.0,-1.8,1.365,5099.1,2.0,0.0,1.0,0.0,1.0,
10369,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,1.0,0.0,False
27241,999.0,-0.1,4.021,5195.8,1.0,0.0,0.0,0.0,0.0,
25736,999.0,-0.1,4.12,5195.8,0.0,1.0,0.0,0.0,0.0,
39213,3.0,-1.8,0.652,5008.7,1.0,0.0,1.0,0.0,1.0,
17096,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
8322,999.0,1.4,4.864,5228.1,0.0,1.0,0.0,1.0,0.0,False
37251,4.0,-2.9,0.8809999999999999,5076.2,1.0,0.0,1.0,0.0,1.0,
19743,999.0,1.4,4.966,5228.1,0.0,1.0,0.0,0.0,0.0,
13600,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
33537,999.0,-1.8,1.291,5099.1,0.0,1.0,0.0,0.0,0.0,
12780,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
22302,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
24872,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
4531,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
11763,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,False
16714,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
29897,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
4651,999.0,1.1,4.8580000000000005,5191.0,0.0,1.0,0.0,1.0,0.0,False
35145,999.0,-1.8,1.25,5099.1,0.0,1.0,0.0,0.0,0.0,
29304,999.0,-1.8,1.405,5099.1,1.0,0.0,0.0,0.0,0.0,
29257,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
28078,999.0,-1.8,1.479,5099.1,0.0,1.0,0.0,0.0,0.0,
39413,999.0,-1.8,0.64,5008.7,1.0,0.0,0.0,0.0,0.0,
34451,999.0,-1.8,1.266,5099.1,1.0,0.0,0.0,0.0,0.0,
349,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
7842,999.0,1.4,4.865,5228.1,0.0,1.0,0.0,1.0,0.0,False
9985,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,False
40470,6.0,-1.7,0.903,4991.6,3.0,0.0,1.0,0.0,1.0,
28511,999.0,-1.8,1.423,5099.1,0.0,1.0,0.0,0.0,1.0,
15808,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,0.0,0.0,
28399,999.0,-1.8,1.435,5099.1,1.0,0.0,0.0,0.0,0.0,
7995,999.0,1.4,4.865,5228.1,0.0,1.0,0.0,1.0,0.0,False
20471,999.0,1.4,4.966,5228.1,0.0,1.0,0.0,0.0,0.0,
35464,999.0,-1.8,1.244,5099.1,0.0,1.0,0.0,0.0,0.0,
22207,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
23750,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
6337,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
20081,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
32380,999.0,-1.8,1.3130000000000002,5099.1,1.0,0.0,0.0,0.0,0.0,
7479,999.0,1.1,4.864,5191.0,0.0,1.0,0.0,1.0,0.0,False
27820,999.0,-1.8,1.65,5099.1,0.0,1.0,0.0,0.0,0.0,
1312,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
19232,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,0.0,0.0,
15516,999.0,1.4,4.957,5228.1,0.0,1.0,0.0,1.0,0.0,
4669,999.0,1.1,4.8580000000000005,5191.0,0.0,1.0,0.0,1.0,0.0,False
3282,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,False
32666,999.0,-1.8,1.2990000000000002,5099.1,0.0,1.0,0.0,0.0,0.0,
25648,999.0,-0.1,4.12,5195.8,0.0,1.0,0.0,0.0,0.0,
32453,999.0,-1.8,1.3130000000000002,5099.1,1.0,0.0,0.0,0.0,0.0,
14330,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
17025,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
22928,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
35115,999.0,-1.8,1.25,5099.1,0.0,1.0,0.0,0.0,1.0,
2206,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
30456,999.0,-1.8,1.354,5099.1,0.0,1.0,0.0,1.0,0.0,
16782,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
14020,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
31532,999.0,-1.8,1.327,5099.1,0.0,1.0,0.0,0.0,0.0,
12356,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,
32565,999.0,-1.8,1.2990000000000002,5099.1,0.0,1.0,0.0,1.0,0.0,
22572,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
16116,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,0.0,
31966,999.0,-1.8,1.327,5099.1,0.0,1.0,0.0,0.0,0.0,
21340,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
8097,999.0,1.4,4.865,5228.1,0.0,1.0,0.0,1.0,0.0,False
36702,999.0,-2.9,1.268,5076.2,0.0,1.0,0.0,0.0,1.0,
13440,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
25801,999.0,-0.1,4.12,5195.8,0.0,1.0,0.0,0.0,0.0,
27842,999.0,-1.8,1.629,5099.1,0.0,1.0,0.0,0.0,0.0,
6086,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
33957,999.0,-1.8,1.281,5099.1,0.0,1.0,0.0,0.0,0.0,
6215,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
14917,999.0,1.4,4.957,5228.1,0.0,1.0,0.0,0.0,0.0,
39193,999.0,-1.8,0.653,5008.7,0.0,1.0,0.0,0.0,1.0,
24336,999.0,-0.1,4.191,5195.8,0.0,1.0,0.0,1.0,0.0,
20629,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,1.0,
3357,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,False
32743,999.0,-1.8,1.2990000000000002,5099.1,0.0,1.0,0.0,0.0,0.0,
14778,999.0,1.4,4.957,5228.1,0.0,1.0,0.0,0.0,0.0,
1128,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
8251,999.0,1.4,4.864,5228.1,0.0,1.0,0.0,1.0,0.0,False
31770,999.0,-1.8,1.327,5099.1,1.0,0.0,0.0,0.0,0.0,
18664,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
32837,999.0,-1.8,1.2990000000000002,5099.1,1.0,0.0,0.0,0.0,0.0,
4351,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
5582,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
20034,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
17219,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,1.0,
3804,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,True
25787,999.0,-0.1,4.12,5195.8,0.0,1.0,0.0,0.0,0.0,
20618,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
29221,999.0,-1.8,1.405,5099.1,1.0,0.0,0.0,0.0,0.0,
16492,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
24956,999.0,-0.1,4.1530000000000005,5195.8,1.0,0.0,0.0,0.0,0.0,
8471,999.0,1.4,4.864,5228.1,0.0,1.0,0.0,1.0,0.0,False
2174,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
15729,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,0.0,0.0,
34739,999.0,-1.8,1.266,5099.1,0.0,1.0,0.0,1.0,0.0,
30704,999.0,-1.8,1.344,5099.1,0.0,1.0,0.0,0.0,0.0,
23198,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
34389,999.0,-1.8,1.266,5099.1,0.0,1.0,0.0,0.0,1.0,
24835,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,1.0,0.0,
16203,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,
9498,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
27236,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,1.0,
27623,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,0.0,
9457,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,1.0,0.0,False
25315,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
22518,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
12303,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,
14666,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,0.0,
23050,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
5740,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
24902,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,0.0,1.0,
29024,999.0,-1.8,1.405,5099.1,1.0,0.0,0.0,0.0,0.0,
21372,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
23768,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
32771,999.0,-1.8,1.2990000000000002,5099.1,1.0,0.0,0.0,0.0,0.0,
27355,999.0,-0.1,4.021,5195.8,1.0,0.0,0.0,0.0,0.0,
29316,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
28818,999.0,-1.8,1.41,5099.1,0.0,1.0,0.0,0.0,0.0,
38226,999.0,-3.4,0.741,5017.5,0.0,1.0,0.0,0.0,0.0,
40680,999.0,-1.1,0.879,4963.6,0.0,1.0,0.0,0.0,0.0,
2606,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
14383,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
2225,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
16420,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
11610,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,False
20752,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
19582,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
5177,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
13871,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
30628,12.0,-1.8,1.354,5099.1,1.0,0.0,1.0,0.0,0.0,
3508,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,False
13853,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
29765,999.0,-1.8,1.405,5099.1,2.0,0.0,0.0,0.0,0.0,
27213,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,0.0,
11400,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,False
17420,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,1.0,0.0,
41030,3.0,-1.1,1.032,4963.6,3.0,0.0,1.0,0.0,1.0,
17638,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
29328,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
9116,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,1.0,0.0,False
21459,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,1.0,
39854,6.0,-1.7,0.72,4991.6,2.0,0.0,1.0,0.0,1.0,
5909,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
38759,13.0,-3.4,0.7140000000000001,5017.5,1.0,0.0,1.0,1.0,1.0,
15011,999.0,1.4,4.958,5228.1,0.0,1.0,0.0,0.0,0.0,
7014,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,False
422,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
35401,999.0,-1.8,1.25,5099.1,0.0,1.0,0.0,0.0,0.0,
38614,999.0,-3.4,0.722,5017.5,0.0,1.0,0.0,0.0,0.0,
4489,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
27506,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,0.0,
35196,999.0,-1.8,1.25,5099.1,0.0,1.0,0.0,0.0,0.0,
7463,999.0,1.1,4.864,5191.0,0.0,1.0,0.0,1.0,0.0,False
22544,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
4673,999.0,1.1,4.8580000000000005,5191.0,0.0,1.0,0.0,1.0,0.0,False
27737,999.0,-1.8,1.778,5099.1,0.0,1.0,0.0,0.0,1.0,
2635,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,1.0,False
27532,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,0.0,
1887,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
18287,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
2895,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
19281,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,0.0,1.0,
40264,999.0,-1.7,0.893,4991.6,1.0,0.0,0.0,0.0,0.0,
23565,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
19533,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
19590,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
19490,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
30540,999.0,-1.8,1.354,5099.1,0.0,1.0,0.0,1.0,0.0,
24266,999.0,-0.1,4.191,5195.8,1.0,0.0,0.0,0.0,0.0,
11774,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,False
39295,6.0,-1.8,0.6459999999999999,5008.7,2.0,0.0,1.0,0.0,1.0,
334,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
15374,999.0,1.4,4.957,5228.1,0.0,1.0,0.0,0.0,0.0,
32340,999.0,-1.8,1.3130000000000002,5099.1,0.0,1.0,0.0,0.0,0.0,
617,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
31122,999.0,-1.8,1.334,5099.1,0.0,1.0,0.0,0.0,0.0,
20006,999.0,1.4,4.966,5228.1,0.0,1.0,0.0,0.0,0.0,
29327,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
2783,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
13340,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
3652,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
6221,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
28801,999.0,-1.8,1.41,5099.1,1.0,0.0,0.0,0.0,0.0,
2619,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
19746,999.0,1.4,4.966,5228.1,0.0,1.0,0.0,0.0,0.0,
21847,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,1.0,
28125,999.0,-1.8,1.466,5099.1,0.0,1.0,0.0,0.0,0.0,
18837,999.0,1.4,4.97,5228.1,0.0,1.0,0.0,0.0,0.0,
35142,999.0,-1.8,1.25,5099.1,0.0,1.0,0.0,0.0,0.0,
19208,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,0.0,0.0,
21600,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
33769,999.0,-1.8,1.281,5099.1,0.0,1.0,0.0,0.0,0.0,
33125,999.0,-1.8,1.291,5099.1,0.0,1.0,0.0,0.0,0.0,
28804,999.0,-1.8,1.41,5099.1,0.0,1.0,0.0,0.0,0.0,
37708,3.0,-2.9,0.851,5076.2,1.0,0.0,1.0,0.0,1.0,
37527,3.0,-2.9,0.873,5076.2,1.0,0.0,1.0,0.0,0.0,
18263,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,1.0,
23087,999.0,1.4,4.965,5228.1,0.0,1.0,0.0,0.0,0.0,
18191,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,1.0,0.0,
21030,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
39364,3.0,-1.8,0.635,5008.7,1.0,0.0,1.0,0.0,1.0,
32454,999.0,-1.8,1.3130000000000002,5099.1,0.0,1.0,0.0,0.0,0.0,
11104,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
34700,999.0,-1.8,1.266,5099.1,0.0,1.0,0.0,0.0,0.0,
1305,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,True
40436,999.0,-1.7,0.904,4991.6,6.0,0.0,0.0,0.0,0.0,
19753,999.0,1.4,4.966,5228.1,0.0,1.0,0.0,1.0,1.0,
5914,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
18645,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
9105,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,1.0,0.0,False
7674,999.0,1.1,4.864,5191.0,0.0,1.0,0.0,1.0,0.0,False
24813,999.0,-0.1,4.1530000000000005,5195.8,0.0,1.0,0.0,0.0,0.0,
3590,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
4114,999.0,1.1,4.8580000000000005,5191.0,0.0,1.0,0.0,1.0,0.0,False
26363,999.0,-0.1,4.0760000000000005,5195.8,0.0,1.0,0.0,0.0,1.0,
2076,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
20850,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
1819,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,1.0,False
20517,999.0,1.4,4.966,5228.1,0.0,1.0,0.0,0.0,0.0,
726,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
16374,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
3972,999.0,1.1,4.8580000000000005,5191.0,0.0,1.0,0.0,1.0,0.0,False
34627,999.0,-1.8,1.266,5099.1,1.0,0.0,0.0,0.0,0.0,
8558,999.0,1.4,4.864,5228.1,0.0,1.0,0.0,1.0,0.0,True
5460,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
22058,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
37164,999.0,-2.9,0.884,5076.2,1.0,0.0,0.0,0.0,0.0,
10501,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
5264,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
29905,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
10275,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,1.0,0.0,False
27458,999.0,-0.1,4.021,5195.8,0.0,1.0,0.0,0.0,0.0,
4460,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
12525,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,0.0,0.0,
13808,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
22489,999.0,1.4,4.964,5228.1,0.0,1.0,0.0,0.0,0.0,
31433,999.0,-1.8,1.334,5099.1,0.0,1.0,0.0,0.0,0.0,
8159,999.0,1.4,4.864,5228.1,0.0,1.0,0.0,1.0,0.0,False
11460,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,False
38265,999.0,-3.4,0.742,5017.5,0.0,1.0,0.0,0.0,0.0,
36717,999.0,-2.9,1.268,5076.2,0.0,1.0,0.0,1.0,0.0,
11711,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,False
16044,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,0.0,
15069,999.0,1.4,4.958,5228.1,0.0,1.0,0.0,0.0,0.0,
32577,999.0,-1.8,1.2990000000000002,5099.1,0.0,1.0,0.0,0.0,0.0,
10566,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
35918,999.0,-1.8,1.264,5099.1,0.0,1.0,0.0,0.0,0.0,
31959,999.0,-1.8,1.327,5099.1,1.0,0.0,0.0,0.0,0.0,
2701,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
21217,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
7541,999.0,1.1,4.864,5191.0,0.0,1.0,0.0,1.0,0.0,False
36671,999.0,-2.9,1.268,5076.2,0.0,1.0,0.0,1.0,1.0,
3562,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
10175,999.0,1.4,4.958,5228.1,0.0,1.0,0.0,1.0,0.0,False
22325,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
13902,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
39973,999.0,-1.7,0.7609999999999999,4991.6,1.0,0.0,0.0,0.0,0.0,
37145,999.0,-2.9,0.884,5076.2,0.0,1.0,0.0,0.0,1.0,
3425,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,False
31303,999.0,-1.8,1.334,5099.1,0.0,1.0,0.0,0.0,0.0,
18738,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
41011,11.0,-1.1,1.025,4963.6,4.0,0.0,1.0,0.0,1.0,
34538,999.0,-1.8,1.266,5099.1,0.0,1.0,0.0,0.0,0.0,
19042,999.0,1.4,4.968,5228.1,0.0,1.0,0.0,0.0,0.0,
8936,999.0,1.4,4.8660000000000005,5228.1,0.0,1.0,0.0,1.0,0.0,False
29277,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
2402,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
1200,999.0,1.1,4.855,5191.0,0.0,1.0,0.0,1.0,0.0,False
5427,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
12335,999.0,1.4,4.959,5228.1,0.0,1.0,0.0,1.0,0.0,
13314,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
19425,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,0.0,0.0,
23638,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,0.0,0.0,
29599,999.0,-1.8,1.405,5099.1,1.0,0.0,0.0,0.0,0.0,
38979,999.0,-3.0,0.718,5023.5,0.0,1.0,0.0,0.0,0.0,
9554,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,1.0,0.0,False
26228,999.0,-0.1,4.0760000000000005,5195.8,1.0,0.0,0.0,0.0,0.0,
10402,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,1.0,1.0,False
14661,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,0.0,
40545,999.0,-1.7,0.8859999999999999,4991.6,1.0,0.0,0.0,0.0,0.0,
32331,999.0,-1.8,1.3130000000000002,5099.1,0.0,1.0,0.0,0.0,0.0,
2082,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
38487,6.0,-3.4,0.728,5017.5,1.0,0.0,1.0,0.0,0.0,
31018,999.0,-1.8,1.344,5099.1,0.0,1.0,0.0,0.0,0.0,
2535,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,0.0,False
2421,999.0,1.1,4.856,5191.0,0.0,1.0,0.0,1.0,1.0,False
28989,999.0,-1.8,1.405,5099.1,0.0,1.0,0.0,0.0,0.0,
29710,999.0,-1.8,1.405,5099.1,1.0,0.0,0.0,0.0,0.0,
17429,999.0,1.4,4.962,5228.1,0.0,1.0,0.0,1.0,0.0,
14962,999.0,1.4,4.957,5228.1,0.0,1.0,0.0,0.0,0.0,
33255,999.0,-1.8,1.291,5099.1,0.0,1.0,0.0,0.0,0.0,
15764,999.0,1.4,4.96,5228.1,0.0,1.0,0.0,0.0,0.0,
6318,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
3292,999.0,1.1,4.86,5191.0,0.0,1.0,0.0,1.0,0.0,False
161,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,False
40783,999.0,-1.1,0.879,4963.6,0.0,1.0,0.0,0.0,1.0,
18286,999.0,1.4,4.963,5228.1,0.0,1.0,0.0,0.0,0.0,
9382,999.0,1.4,4.967,5228.1,0.0,1.0,0.0,1.0,0.0,False
2184,999.0,1.1,4.857,5191.0,0.0,1.0,0.0,1.0,0.0,True
14654,999.0,1.4,4.961,5228.1,0.0,1.0,0.0,0.0,0.0,
36075,999.0,-1.8,1.266,5099.1,0.0,1.0,0.0,0.0,0.0,
24138,999.0,-0.1,4.191,5195.8,0.0,1.0,0.0,0.0,0.0,
32637,9.0,-1.8,1.2990000000000002,5099.1,1.0,0.0,1.0,0.0,0.0,
24509,999.0,-0.1,4.191,5195.8,0.0,1.0,0.0,0.0,0.0,
28273,999.0,-1.8,1.445,5099.1,1.0,0.0,0.0,0.0,0.0,
2795,999.0,1.1,4.859,5191.0,0.0,1.0,0.0,1.0,0.0,False
25718,999.0,-0.1,4.12,5195.8,0.0,1.0,0.0,0.0,0.0,
